cluster_label,corridor,month,density_pct,seasonality_index,slab,intensity
winter-spring-peak,St. Louis -> San Antonio,Jul,5.24,0.6288,4%-6%,1
winter-spring-peak,St. Louis -> San Antonio,Aug,6.55,0.786,6%-9%,2
winter-spring-peak,St. Louis -> San Antonio,Sep,3.49,0.4188,< 4%,0
winter-spring-peak,St. Louis -> San Antonio,Oct,12.23,1.4676,12%-15%,4
winter-spring-peak,St. Louis -> San Antonio,Nov,7.86,0.9432,6%-9%,2
winter-spring-peak,St. Louis -> San Antonio,Dec,14.85,1.782,12%-15%,4
winter-spring-peak,St. Louis -> South Florida,Jan,11.05,1.326,9%-12%,3
winter-spring-peak,St. Louis -> South Florida,Feb,12.59,1.5108,12%-15%,4
winter-spring-peak,St. Louis -> South Florida,Mar,12.59,1.5108,12%-15%,4
winter-spring-peak,St. Louis -> South Florida,Apr,7.99,0.9588,6%-9%,2
winter-spring-peak,St. Louis -> South Florida,May,7.31,0.8772,6%-9%,2
winter-spring-peak,St. Louis -> South Florida,Jun,4.59,0.5508,4%-6%,1
winter-spring-peak,St. Louis -> South Florida,Jul,4.76,0.5712,4%-6%,1
winter-spring-peak,St. Louis -> South Florida,Aug,5.1,0.612,4%-6%,1
winter-spring-peak,St. Louis -> South Florida,Sep,5.1,0.612,4%-6%,1
winter-spring-peak,St. Louis -> South Florida,Oct,6.46,0.7752,6%-9%,2
winter-spring-peak,St. Louis -> South Florida,Nov,9.69,1.1628,9%-12%,3
winter-spring-peak,St. Louis -> South Florida,Dec,12.76,1.5312,12%-15%,4
summer-peak,Atlanta -> Detroit,Jan,4.3,0.516,4%-6%,1
summer-peak,Atlanta -> Detroit,Feb,5.38,0.6456,4%-6%,1
summer-peak,Atlanta -> Detroit,Mar,6.45,0.774,6%-9%,2
summer-peak,Atlanta -> Detroit,Apr,4.3,0.516,4%-6%,1
summer-peak,Atlanta -> Detroit,May,5.38,0.6456,4%-6%,1
summer-peak,Atlanta -> Detroit,Jun,7.53,0.9036,6%-9%,2
summer-peak,Atlanta -> Detroit,Jul,15.05,1.806,> 15%,5
summer-peak,Atlanta -> Detroit,Aug,11.83,1.4196,9%-12%,3
summer-peak,Atlanta -> Detroit,Sep,15.05,1.806,> 15%,5
summer-peak,Atlanta -> Detroit,Oct,12.9,1.548,12%-15%,4
summer-peak,Atlanta -> Detroit,Nov,8.6,1.032,6%-9%,2
summer-peak,Atlanta -> Detroit,Dec,3.23,0.3876,< 4%,0
summer-peak,Atlanta -> Phoenix Valley,Jan,14.71,1.7652,12%-15%,4
summer-peak,Atlanta -> Phoenix Valley,Feb,2.94,0.3528,< 4%,0
summer-peak,Atlanta -> Phoenix Valley,Mar,2.94,0.3528,< 4%,0
summer-peak,Atlanta -> Phoenix Valley,Apr,11.76,1.4112,9%-12%,3
summer-peak,Atlanta -> Phoenix Valley,May,8.82,1.0584,6%-9%,2
summer-peak,Atlanta -> Phoenix Valley,Jun,2.94,0.3528,< 4%,0
summer-peak,Atlanta -> Phoenix Valley,Jul,23.53,2.8236,> 15%,5
summer-peak,Atlanta -> Phoenix Valley,Aug,0.0,0.0,< 4%,0
summer-peak,Atlanta -> Phoenix Valley,Sep,8.82,1.0584,6%-9%,2
summer-peak,Atlanta -> Phoenix Valley,Oct,8.82,1.0584,6%-9%,2
summer-peak,Atlanta -> Phoenix Valley,Nov,8.82,1.0584,6%-9%,2
summer-peak,Atlanta -> Phoenix Valley,Dec,5.88,0.7056,4%-6%,1
summer-peak,Bay Area -> Denver,Jan,8.79,1.0548,6%-9%,2
summer-peak,Bay Area -> Denver,Feb,8.44,1.0128,6%-9%,2
summer-peak,Bay Area -> Denver,Mar,7.82,0.9384,6%-9%,2
summer-peak,Bay Area -> Denver,Apr,4.83,0.5796,4%-6%,1
summer-peak,Bay Area -> Denver,May,7.03,0.8436,6%-9%,2
summer-peak,Bay Area -> Denver,Jun,8.52,1.0224,6%-9%,2
summer-peak,Bay Area -> Denver,Jul,11.6,1.392,9%-12%,3
summer-peak,Bay Area -> Denver,Aug,11.25,1.35,9%-12%,3
summer-peak,Bay Area -> Denver,Sep,10.28,1.2336,9%-12%,3
summer-peak,Bay Area -> Denver,Oct,9.05,1.086,9%-12%,3
summer-peak,Bay Area -> Denver,Nov,4.83,0.5796,4%-6%,1
summer-peak,Bay Area -> Denver,Dec,7.56,0.9072,6%-9%,2
summer-peak,Boston -> DMV,Jan,8.62,1.0344,6%-9%,2
summer-peak,Boston -> DMV,Feb,6.32,0.7584,6%-9%,2
summer-peak,Boston -> DMV,Mar,0.57,0.0684,< 4%,0
summer-peak,Boston -> DMV,Apr,5.75,0.69,4%-6%,1
summer-peak,Boston -> DMV,May,7.47,0.8964,6%-9%,2
summer-peak,Boston -> DMV,Jun,9.2,1.104,9%-12%,3
summer-peak,Boston -> DMV,Jul,15.52,1.8624,> 15%,5
summer-peak,Boston -> DMV,Aug,11.49,1.3788,9%-12%,3
summer-peak,Boston -> DMV,Sep,11.49,1.3788,9%-12%,3
summer-peak,Boston -> DMV,Oct,9.2,1.104,9%-12%,3
summer-peak,Boston -> DMV,Nov,7.47,0.8964,6%-9%,2
summer-peak,Boston -> DMV,Dec,6.9,0.828,6%-9%,2
summer-peak,Boston -> Detroit,Jan,5.14,0.6168,4%-6%,1
summer-peak,Boston -> Detroit,Feb,6.34,0.7608,6%-9%,2
summer-peak,Boston -> Detroit,Mar,3.93,0.4716,< 4%,0
summer-peak,Boston -> Detroit,Apr,6.04,0.7248,6%-9%,2
summer-peak,Boston -> Detroit,May,7.85,0.942,6%-9%,2
summer-peak,Boston -> Detroit,Jun,9.97,1.1964,9%-12%,3
summer-peak,Boston -> Detroit,Jul,13.29,1.5948,12%-15%,4
summer-peak,Boston -> Detroit,Aug,14.8,1.776,12%-15%,4
summer-peak,Boston -> Detroit,Sep,11.18,1.3416,9%-12%,3
summer-peak,Boston -> Detroit,Oct,9.97,1.1964,9%-12%,3
summer-peak,Boston -> Detroit,Nov,6.65,0.798,6%-9%,2
summer-peak,Boston -> Detroit,Dec,4.83,0.5796,4%-6%,1
summer-peak,Boston -> Minneapolis,Jan,8.27,0.9924,6%-9%,2
summer-peak,Boston -> Minneapolis,Feb,3.76,0.4512,< 4%,0
summer-peak,Boston -> Minneapolis,Mar,4.51,0.5412,4%-6%,1
summer-peak,Boston -> Minneapolis,Apr,5.26,0.6312,4%-6%,1
summer-peak,Boston -> Minneapolis,May,10.53,1.2636,9%-12%,3
summer-peak,Boston -> Minneapolis,Jun,14.29,1.7148,12%-15%,4
summer-peak,Boston -> Minneapolis,Jul,12.78,1.5336,12%-15%,4
summer-peak,Boston -> Minneapolis,Aug,13.53,1.6236,12%-15%,4
summer-peak,Boston -> Minneapolis,Sep,12.78,1.5336,12%-15%,4
summer-peak,Boston -> Minneapolis,Oct,6.77,0.8124,6%-9%,2
summer-peak,Boston -> Minneapolis,Nov,2.26,0.2712,< 4%,0
summer-peak,Boston -> Minneapolis,Dec,5.26,0.6312,4%-6%,1
summer-peak,Boston -> Nashville,Jan,2.9,0.348,< 4%,0
summer-peak,Boston -> Nashville,Feb,5.8,0.696,4%-6%,1
summer-peak,Boston -> Nashville,Mar,4.35,0.522,4%-6%,1
summer-peak,Boston -> Nashville,Apr,4.83,0.5796,4%-6%,1
summer-peak,Boston -> Nashville,May,8.7,1.044,6%-9%,2
summer-peak,Boston -> Nashville,Jun,11.11,1.3332,9%-12%,3
summer-peak,Boston -> Nashville,Jul,14.98,1.7976,12%-15%,4
summer-peak,Boston -> Nashville,Aug,10.63,1.2756,9%-12%,3
summer-peak,Boston -> Nashville,Sep,13.04,1.5648,12%-15%,4
summer-peak,Boston -> Nashville,Oct,10.14,1.2168,9%-12%,3
summer-peak,Boston -> Nashville,Nov,10.63,1.2756,9%-12%,3
summer-peak,Boston -> Nashville,Dec,2.9,0.348,< 4%,0
summer-peak,Boston -> Pittsburgh,Jan,4.44,0.5328,4%-6%,1
summer-peak,Boston -> Pittsburgh,Feb,4.44,0.5328,4%-6%,1
summer-peak,Boston -> Pittsburgh,Mar,3.7,0.444,< 4%,0
summer-peak,Boston -> Pittsburgh,Apr,4.44,0.5328,4%-6%,1
summer-peak,Boston -> Pittsburgh,May,9.63,1.1556,9%-12%,3
summer-peak,Boston -> Pittsburgh,Jun,9.63,1.1556,9%-12%,3
summer-peak,Boston -> Pittsburgh,Jul,14.07,1.6884,12%-15%,4
summer-peak,Boston -> Pittsburgh,Aug,13.33,1.5996,12%-15%,4
summer-peak,Boston -> Pittsburgh,Sep,14.07,1.6884,12%-15%,4
summer-peak,Boston -> Pittsburgh,Oct,7.41,0.8892,6%-9%,2
summer-peak,Boston -> Pittsburgh,Nov,9.63,1.1556,9%-12%,3
summer-peak,Boston -> Pittsburgh,Dec,5.19,0.6228,4%-6%,1
summer-peak,Charlotte -> Boston,Jan,4.36,0.5232,4%-6%,1
summer-peak,Charlotte -> Boston,Feb,3.85,0.462,< 4%,0
summer-peak,Charlotte -> Boston,Mar,4.62,0.5544,4%-6%,1
summer-peak,Charlotte -> Boston,Apr,5.9,0.708,4%-6%,1
summer-peak,Charlotte -> Boston,May,10.77,1.2924,9%-12%,3
summer-peak,Charlotte -> Boston,Jun,12.82,1.5384,12%-15%,4
summer-peak,Charlotte -> Boston,Jul,14.1,1.692,12%-15%,4
summer-peak,Charlotte -> Boston,Aug,12.31,1.4772,12%-15%,4
summer-peak,Charlotte -> Boston,Sep,8.46,1.0152,6%-9%,2
summer-peak,Charlotte -> Boston,Oct,13.08,1.5696,12%-15%,4
summer-peak,Charlotte -> Boston,Nov,4.87,0.5844,4%-6%,1
summer-peak,Charlotte -> Boston,Dec,4.87,0.5844,4%-6%,1
summer-peak,Charlotte -> Denver,Jan,5.48,0.6576,4%-6%,1
summer-peak,Charlotte -> Denver,Feb,5.48,0.6576,4%-6%,1
summer-peak,Charlotte -> Denver,Mar,6.85,0.822,6%-9%,2
summer-peak,Charlotte -> Denver,Apr,6.85,0.822,6%-9%,2
summer-peak,Charlotte -> Denver,May,10.96,1.3152,9%-12%,3
summer-peak,Charlotte -> Denver,Jun,9.59,1.1508,9%-12%,3
summer-peak,Charlotte -> Denver,Jul,12.33,1.4796,12%-15%,4
summer-peak,Charlotte -> Denver,Aug,9.59,1.1508,9%-12%,3
summer-peak,Charlotte -> Denver,Sep,16.44,1.9728,> 15%,5
summer-peak,Charlotte -> Denver,Oct,8.22,0.9864,6%-9%,2
summer-peak,Charlotte -> Denver,Nov,1.37,0.1644,< 4%,0
summer-peak,Charlotte -> Denver,Dec,6.85,0.822,6%-9%,2
summer-peak,Chicago -> Minneapolis,Jan,6.67,0.8004,6%-9%,2
summer-peak,Chicago -> Minneapolis,Feb,7.62,0.9144,6%-9%,2
summer-peak,Chicago -> Minneapolis,Mar,2.86,0.3432,< 4%,0
summer-peak,Chicago -> Minneapolis,Apr,4.76,0.5712,4%-6%,1
summer-peak,Chicago -> Minneapolis,May,11.43,1.3716,9%-12%,3
summer-peak,Chicago -> Minneapolis,Jun,8.57,1.0284,6%-9%,2
summer-peak,Chicago -> Minneapolis,Jul,12.38,1.4856,12%-15%,4
summer-peak,Chicago -> Minneapolis,Aug,12.38,1.4856,12%-15%,4
summer-peak,Chicago -> Minneapolis,Sep,7.62,0.9144,6%-9%,2
summer-peak,Chicago -> Minneapolis,Oct,11.43,1.3716,9%-12%,3
summer-peak,Chicago -> Minneapolis,Nov,7.62,0.9144,6%-9%,2
summer-peak,Chicago -> Minneapolis,Dec,6.67,0.8004,6%-9%,2
summer-peak,DMV -> Detroit,Jan,2.22,0.2664,< 4%,0
summer-peak,DMV -> Detroit,Feb,6.67,0.8004,6%-9%,2
summer-peak,DMV -> Detroit,Mar,2.22,0.2664,< 4%,0
summer-peak,DMV -> Detroit,Apr,8.89,1.0668,6%-9%,2
summer-peak,DMV -> Detroit,May,8.89,1.0668,6%-9%,2
summer-peak,DMV -> Detroit,Jun,6.67,0.8004,6%-9%,2
summer-peak,DMV -> Detroit,Jul,33.33,3.9996,> 15%,5
summer-peak,DMV -> Detroit,Aug,2.22,0.2664,< 4%,0
summer-peak,DMV -> Detroit,Sep,4.44,0.5328,4%-6%,1
summer-peak,DMV -> Detroit,Oct,8.89,1.0668,6%-9%,2
summer-peak,DMV -> Detroit,Nov,11.11,1.3332,9%-12%,3
summer-peak,DMV -> Detroit,Dec,4.44,0.5328,4%-6%,1
summer-peak,Dallas -> Detroit,Jan,7.78,0.9336,6%-9%,2
summer-peak,Dallas -> Detroit,Feb,5.56,0.6672,4%-6%,1
summer-peak,Dallas -> Detroit,Mar,3.33,0.3996,< 4%,0
summer-peak,Dallas -> Detroit,Apr,8.89,1.0668,6%-9%,2
summer-peak,Dallas -> Detroit,May,8.33,0.9996,6%-9%,2
summer-peak,Dallas -> Detroit,Jun,12.22,1.4664,12%-15%,4
summer-peak,Dallas -> Detroit,Jul,11.67,1.4004,9%-12%,3
summer-peak,Dallas -> Detroit,Aug,9.44,1.1328,9%-12%,3
summer-peak,Dallas -> Detroit,Sep,9.44,1.1328,9%-12%,3
summer-peak,Dallas -> Detroit,Oct,9.44,1.1328,9%-12%,3
summer-peak,Dallas -> Detroit,Nov,7.22,0.8664,6%-9%,2
summer-peak,Dallas -> Detroit,Dec,6.67,0.8004,6%-9%,2
summer-peak,Dallas -> Houston,Jan,0.0,0.0,< 4%,0
summer-peak,Dallas -> Houston,Feb,6.12,0.7344,6%-9%,2
summer-peak,Dallas -> Houston,Mar,8.16,0.9792,6%-9%,2
summer-peak,Dallas -> Houston,Apr,6.12,0.7344,6%-9%,2
summer-peak,Dallas -> Houston,May,14.29,1.7148,12%-15%,4
summer-peak,Dallas -> Houston,Jun,10.2,1.224,9%-12%,3
summer-peak,Dallas -> Houston,Jul,20.41,2.4492,> 15%,5
summer-peak,Dallas -> Houston,Aug,2.04,0.2448,< 4%,0
summer-peak,Dallas -> Houston,Sep,8.16,0.9792,6%-9%,2
summer-peak,Dallas -> Houston,Oct,2.04,0.2448,< 4%,0
summer-peak,Dallas -> Houston,Nov,10.2,1.224,9%-12%,3
summer-peak,Dallas -> Houston,Dec,12.24,1.4688,12%-15%,4
summer-peak,Dallas -> Nashville,Jan,4.02,0.4824,4%-6%,1
summer-peak,Dallas -> Nashville,Feb,2.51,0.3012,< 4%,0
summer-peak,Dallas -> Nashville,Mar,4.02,0.4824,4%-6%,1
summer-peak,Dallas -> Nashville,Apr,8.04,0.9648,6%-9%,2
summer-peak,Dallas -> Nashville,May,13.57,1.6284,12%-15%,4
summer-peak,Dallas -> Nashville,Jun,9.05,1.086,9%-12%,3
summer-peak,Dallas -> Nashville,Jul,13.57,1.6284,12%-15%,4
summer-peak,Dallas -> Nashville,Aug,10.05,1.206,9%-12%,3
summer-peak,Dallas -> Nashville,Sep,11.56,1.3872,9%-12%,3
summer-peak,Dallas -> Nashville,Oct,9.05,1.086,9%-12%,3
summer-peak,Dallas -> Nashville,Nov,8.04,0.9648,6%-9%,2
summer-peak,Dallas -> Nashville,Dec,6.53,0.7836,6%-9%,2
summer-peak,Dallas -> Seattle,Jan,4.86,0.5832,4%-6%,1
summer-peak,Dallas -> Seattle,Feb,10.42,1.2504,9%-12%,3
summer-peak,Dallas -> Seattle,Mar,6.94,0.8328,6%-9%,2
summer-peak,Dallas -> Seattle,Apr,9.03,1.0836,9%-12%,3
summer-peak,Dallas -> Seattle,May,4.86,0.5832,4%-6%,1
summer-peak,Dallas -> Seattle,Jun,11.11,1.3332,9%-12%,3
summer-peak,Dallas -> Seattle,Jul,12.5,1.5,12%-15%,4
summer-peak,Dallas -> Seattle,Aug,10.42,1.2504,9%-12%,3
summer-peak,Dallas -> Seattle,Sep,11.11,1.3332,9%-12%,3
summer-peak,Dallas -> Seattle,Oct,6.94,0.8328,6%-9%,2
summer-peak,Dallas -> Seattle,Nov,5.56,0.6672,4%-6%,1
summer-peak,Dallas -> Seattle,Dec,6.25,0.75,6%-9%,2
summer-peak,Denver -> Boston,Jan,9.62,1.1544,9%-12%,3
summer-peak,Denver -> Boston,Feb,1.92,0.2304,< 4%,0
summer-peak,Denver -> Boston,Mar,5.77,0.6924,4%-6%,1
summer-peak,Denver -> Boston,Apr,3.85,0.462,< 4%,0
summer-peak,Denver -> Boston,May,7.69,0.9228,6%-9%,2
summer-peak,Denver -> Boston,Jun,11.54,1.3848,9%-12%,3
summer-peak,Denver -> Boston,Jul,25.0,3.0,> 15%,5
summer-peak,Denver -> Boston,Aug,7.69,0.9228,6%-9%,2
summer-peak,Denver -> Boston,Sep,3.85,0.462,< 4%,0
summer-peak,Denver -> Boston,Oct,9.62,1.1544,9%-12%,3
summer-peak,Denver -> Boston,Nov,9.62,1.1544,9%-12%,3
summer-peak,Denver -> Boston,Dec,3.85,0.462,< 4%,0
summer-peak,Denver -> Dallas,Jan,8.23,0.9876,6%-9%,2
summer-peak,Denver -> Dallas,Feb,7.91,0.9492,6%-9%,2
summer-peak,Denver -> Dallas,Mar,8.7,1.044,6%-9%,2
summer-peak,Denver -> Dallas,Apr,3.96,0.4752,< 4%,0
summer-peak,Denver -> Dallas,May,6.41,0.7692,6%-9%,2
summer-peak,Denver -> Dallas,Jun,9.02,1.0824,9%-12%,3
summer-peak,Denver -> Dallas,Jul,12.9,1.548,12%-15%,4
summer-peak,Denver -> Dallas,Aug,11.95,1.434,9%-12%,3
summer-peak,Denver -> Dallas,Sep,11.0,1.32,9%-12%,3
summer-peak,Denver -> Dallas,Oct,7.28,0.8736,6%-9%,2
summer-peak,Denver -> Dallas,Nov,5.06,0.6072,4%-6%,1
summer-peak,Denver -> Dallas,Dec,7.59,0.9108,6%-9%,2
summer-peak,Denver -> Minneapolis,Jan,6.76,0.8112,6%-9%,2
summer-peak,Denver -> Minneapolis,Feb,6.76,0.8112,6%-9%,2
summer-peak,Denver -> Minneapolis,Mar,6.76,0.8112,6%-9%,2
summer-peak,Denver -> Minneapolis,Apr,5.56,0.6672,4%-6%,1
summer-peak,Denver -> Minneapolis,May,4.35,0.522,4%-6%,1
summer-peak,Denver -> Minneapolis,Jun,11.84,1.4208,9%-12%,3
summer-peak,Denver -> Minneapolis,Jul,11.11,1.3332,9%-12%,3
summer-peak,Denver -> Minneapolis,Aug,15.46,1.8552,> 15%,5
summer-peak,Denver -> Minneapolis,Sep,10.39,1.2468,9%-12%,3
summer-peak,Denver -> Minneapolis,Oct,5.8,0.696,4%-6%,1
summer-peak,Denver -> Minneapolis,Nov,5.8,0.696,4%-6%,1
summer-peak,Denver -> Minneapolis,Dec,9.42,1.1304,9%-12%,3
summer-peak,Denver -> Seattle,Jan,5.86,0.7032,4%-6%,1
summer-peak,Denver -> Seattle,Feb,5.41,0.6492,4%-6%,1
summer-peak,Denver -> Seattle,Mar,6.91,0.8292,6%-9%,2
summer-peak,Denver -> Seattle,Apr,4.95,0.594,4%-6%,1
summer-peak,Denver -> Seattle,May,5.71,0.6852,4%-6%,1
summer-peak,Denver -> Seattle,Jun,13.81,1.6572,12%-15%,4
summer-peak,Denver -> Seattle,Jul,12.61,1.5132,12%-15%,4
summer-peak,Denver -> Seattle,Aug,12.16,1.4592,12%-15%,4
summer-peak,Denver -> Seattle,Sep,11.11,1.3332,9%-12%,3
summer-peak,Denver -> Seattle,Oct,6.76,0.8112,6%-9%,2
summer-peak,Denver -> Seattle,Nov,8.11,0.9732,6%-9%,2
summer-peak,Denver -> Seattle,Dec,6.61,0.7932,6%-9%,2
summer-peak,Denver -> St. Louis,Jan,6.82,0.8184,6%-9%,2
summer-peak,Denver -> St. Louis,Feb,9.15,1.098,9%-12%,3
summer-peak,Denver -> St. Louis,Mar,8.49,1.0188,6%-9%,2
summer-peak,Denver -> St. Louis,Apr,3.49,0.4188,< 4%,0
summer-peak,Denver -> St. Louis,May,5.82,0.6984,4%-6%,1
summer-peak,Denver -> St. Louis,Jun,7.82,0.9384,6%-9%,2
summer-peak,Denver -> St. Louis,Jul,15.81,1.8972,> 15%,5
summer-peak,Denver -> St. Louis,Aug,11.98,1.4376,9%-12%,3
summer-peak,Denver -> St. Louis,Sep,11.48,1.3776,9%-12%,3
summer-peak,Denver -> St. Louis,Oct,7.49,0.8988,6%-9%,2
summer-peak,Denver -> St. Louis,Nov,3.33,0.3996,< 4%,0
summer-peak,Denver -> St. Louis,Dec,8.32,0.9984,6%-9%,2
summer-peak,Detroit -> Boston,Jan,3.89,0.4668,< 4%,0
summer-peak,Detroit -> Boston,Feb,2.78,0.3336,< 4%,0
summer-peak,Detroit -> Boston,Mar,3.33,0.3996,< 4%,0
summer-peak,Detroit -> Boston,Apr,5.56,0.6672,4%-6%,1
summer-peak,Detroit -> Boston,May,6.67,0.8004,6%-9%,2
summer-peak,Detroit -> Boston,Jun,12.78,1.5336,12%-15%,4
summer-peak,Detroit -> Boston,Jul,18.89,2.2668,> 15%,5
summer-peak,Detroit -> Boston,Aug,20.0,2.4,> 15%,5
summer-peak,Detroit -> Boston,Sep,14.44,1.7328,12%-15%,4
summer-peak,Detroit -> Boston,Oct,9.44,1.1328,9%-12%,3
summer-peak,Detroit -> Boston,Nov,1.67,0.2004,< 4%,0
summer-peak,Detroit -> Boston,Dec,0.56,0.0672,< 4%,0
summer-peak,Detroit -> Charlotte,Jan,8.0,0.96,6%-9%,2
summer-peak,Detroit -> Charlotte,Feb,4.0,0.48,4%-6%,1
summer-peak,Detroit -> Charlotte,Mar,3.0,0.36,< 4%,0
summer-peak,Detroit -> Charlotte,Apr,6.0,0.72,6%-9%,2
summer-peak,Detroit -> Charlotte,May,9.0,1.08,9%-12%,3
summer-peak,Detroit -> Charlotte,Jun,10.0,1.2,9%-12%,3
summer-peak,Detroit -> Charlotte,Jul,15.0,1.8,> 15%,5
summer-peak,Detroit -> Charlotte,Aug,14.0,1.68,12%-15%,4
summer-peak,Detroit -> Charlotte,Sep,12.0,1.44,12%-15%,4
summer-peak,Detroit -> Charlotte,Oct,8.0,0.96,6%-9%,2
summer-peak,Detroit -> Charlotte,Nov,6.0,0.72,6%-9%,2
summer-peak,Detroit -> Charlotte,Dec,5.0,0.6,4%-6%,1
summer-peak,Detroit -> DMV,Jan,3.85,0.462,< 4%,0
summer-peak,Detroit -> DMV,Feb,0.0,0.0,< 4%,0
summer-peak,Detroit -> DMV,Mar,0.0,0.0,< 4%,0
summer-peak,Detroit -> DMV,Apr,0.0,0.0,< 4%,0
summer-peak,Detroit -> DMV,May,15.38,1.8456,> 15%,5
summer-peak,Detroit -> DMV,Jun,7.69,0.9228,6%-9%,2
summer-peak,Detroit -> DMV,Jul,34.62,4.1544,> 15%,5
summer-peak,Detroit -> DMV,Aug,0.0,0.0,< 4%,0
summer-peak,Detroit -> DMV,Sep,19.23,2.3076,> 15%,5
summer-peak,Detroit -> DMV,Oct,11.54,1.3848,9%-12%,3
summer-peak,Detroit -> DMV,Nov,3.85,0.462,< 4%,0
summer-peak,Detroit -> DMV,Dec,3.85,0.462,< 4%,0
summer-peak,Detroit -> Dallas,Jan,6.25,0.75,6%-9%,2
summer-peak,Detroit -> Dallas,Feb,6.73,0.8076,6%-9%,2
summer-peak,Detroit -> Dallas,Mar,5.77,0.6924,4%-6%,1
summer-peak,Detroit -> Dallas,Apr,5.77,0.6924,4%-6%,1
summer-peak,Detroit -> Dallas,May,7.21,0.8652,6%-9%,2
summer-peak,Detroit -> Dallas,Jun,11.06,1.3272,9%-12%,3
summer-peak,Detroit -> Dallas,Jul,12.98,1.5576,12%-15%,4
summer-peak,Detroit -> Dallas,Aug,13.94,1.6728,12%-15%,4
summer-peak,Detroit -> Dallas,Sep,10.1,1.212,9%-12%,3
summer-peak,Detroit -> Dallas,Oct,6.73,0.8076,6%-9%,2
summer-peak,Detroit -> Dallas,Nov,9.62,1.1544,9%-12%,3
summer-peak,Detroit -> Dallas,Dec,3.85,0.462,< 4%,0
summer-peak,Detroit -> Denver,Jan,4.48,0.5376,4%-6%,1
summer-peak,Detroit -> Denver,Feb,5.38,0.6456,4%-6%,1
summer-peak,Detroit -> Denver,Mar,5.83,0.6996,4%-6%,1
summer-peak,Detroit -> Denver,Apr,7.17,0.8604,6%-9%,2
summer-peak,Detroit -> Denver,May,6.73,0.8076,6%-9%,2
summer-peak,Detroit -> Denver,Jun,9.87,1.1844,9%-12%,3
summer-peak,Detroit -> Denver,Jul,14.8,1.776,12%-15%,4
summer-peak,Detroit -> Denver,Aug,16.14,1.9368,> 15%,5
summer-peak,Detroit -> Denver,Sep,11.21,1.3452,9%-12%,3
summer-peak,Detroit -> Denver,Oct,6.28,0.7536,6%-9%,2
summer-peak,Detroit -> Denver,Nov,6.28,0.7536,6%-9%,2
summer-peak,Detroit -> Denver,Dec,5.83,0.6996,4%-6%,1
summer-peak,Detroit -> Nashville,Jan,5.45,0.654,4%-6%,1
summer-peak,Detroit -> Nashville,Feb,7.27,0.8724,6%-9%,2
summer-peak,Detroit -> Nashville,Mar,5.45,0.654,4%-6%,1
summer-peak,Detroit -> Nashville,Apr,7.27,0.8724,6%-9%,2
summer-peak,Detroit -> Nashville,May,16.36,1.9632,> 15%,5
summer-peak,Detroit -> Nashville,Jun,9.09,1.0908,9%-12%,3
summer-peak,Detroit -> Nashville,Jul,14.55,1.746,12%-15%,4
summer-peak,Detroit -> Nashville,Aug,10.91,1.3092,9%-12%,3
summer-peak,Detroit -> Nashville,Sep,7.27,0.8724,6%-9%,2
summer-peak,Detroit -> Nashville,Oct,1.82,0.2184,< 4%,0
summer-peak,Detroit -> Nashville,Nov,9.09,1.0908,9%-12%,3
summer-peak,Detroit -> Nashville,Dec,5.45,0.654,4%-6%,1
summer-peak,Detroit -> New York City,Jan,1.61,0.1932,< 4%,0
summer-peak,Detroit -> New York City,Feb,1.08,0.1296,< 4%,0
summer-peak,Detroit -> New York City,Mar,4.3,0.516,4%-6%,1
summer-peak,Detroit -> New York City,Apr,5.38,0.6456,4%-6%,1
summer-peak,Detroit -> New York City,May,9.68,1.1616,9%-12%,3
summer-peak,Detroit -> New York City,Jun,10.22,1.2264,9%-12%,3
summer-peak,Detroit -> New York City,Jul,20.97,2.5164,> 15%,5
summer-peak,Detroit -> New York City,Aug,12.9,1.548,12%-15%,4
summer-peak,Detroit -> New York City,Sep,12.9,1.548,12%-15%,4
summer-peak,Detroit -> New York City,Oct,9.68,1.1616,9%-12%,3
summer-peak,Detroit -> New York City,Nov,4.84,0.5808,4%-6%,1
summer-peak,Detroit -> New York City,Dec,6.45,0.774,6%-9%,2
summer-peak,LA Basin -> Phoenix Valley,Jan,8.7,1.044,6%-9%,2
summer-peak,LA Basin -> Phoenix Valley,Feb,5.8,0.696,4%-6%,1
summer-peak,LA Basin -> Phoenix Valley,Mar,4.35,0.522,4%-6%,1
summer-peak,LA Basin -> Phoenix Valley,Apr,7.25,0.87,6%-9%,2
summer-peak,LA Basin -> Phoenix Valley,May,11.59,1.3908,9%-12%,3
summer-peak,LA Basin -> Phoenix Valley,Jun,4.35,0.522,4%-6%,1
summer-peak,LA Basin -> Phoenix Valley,Jul,17.39,2.0868,> 15%,5
summer-peak,LA Basin -> Phoenix Valley,Aug,8.7,1.044,6%-9%,2
summer-peak,LA Basin -> Phoenix Valley,Sep,10.14,1.2168,9%-12%,3
summer-peak,LA Basin -> Phoenix Valley,Oct,7.25,0.87,6%-9%,2
summer-peak,LA Basin -> Phoenix Valley,Nov,4.35,0.522,4%-6%,1
summer-peak,LA Basin -> Phoenix Valley,Dec,10.14,1.2168,9%-12%,3
summer-peak,Minneapolis -> Boston,Jan,3.91,0.4692,< 4%,0
summer-peak,Minneapolis -> Boston,Feb,7.03,0.8436,6%-9%,2
summer-peak,Minneapolis -> Boston,Mar,4.69,0.5628,4%-6%,1
summer-peak,Minneapolis -> Boston,Apr,1.56,0.1872,< 4%,0
