corridor,month,density_pct,cluster_label
Houston -> St. Louis,Mar,8.2,multi-peak-directional
Houston -> St. Louis,Apr,10.38,multi-peak-directional
Houston -> St. Louis,May,8.2,multi-peak-directional
Houston -> St. Louis,Jun,7.1,multi-peak-directional
Houston -> St. Louis,Jul,6.01,multi-peak-directional
Houston -> St. Louis,Aug,5.46,multi-peak-directional
Houston -> St. Louis,Sep,4.92,multi-peak-directional
Houston -> St. Louis,Oct,11.48,multi-peak-directional
Houston -> St. Louis,Nov,9.84,multi-peak-directional
Houston -> St. Louis,Dec,13.11,multi-peak-directional
LA Basin -> Chicago,Jan,6.11,multi-peak-directional
LA Basin -> Chicago,Feb,10.0,multi-peak-directional
LA Basin -> Chicago,Mar,9.44,multi-peak-directional
LA Basin -> Chicago,Apr,10.0,multi-peak-directional
LA Basin -> Chicago,May,11.11,multi-peak-directional
LA Basin -> Chicago,Jun,7.22,multi-peak-directional
LA Basin -> Chicago,Jul,4.44,multi-peak-directional
LA Basin -> Chicago,Aug,5.0,multi-peak-directional
LA Basin -> Chicago,Sep,11.11,multi-peak-directional
LA Basin -> Chicago,Oct,7.22,multi-peak-directional
LA Basin -> Chicago,Nov,11.11,multi-peak-directional
LA Basin -> Chicago,Dec,7.22,multi-peak-directional
LA Basin -> Dallas,Jan,8.71,multi-peak-directional
LA Basin -> Dallas,Feb,6.3,multi-peak-directional
LA Basin -> Dallas,Mar,8.98,multi-peak-directional
LA Basin -> Dallas,Apr,9.92,multi-peak-directional
LA Basin -> Dallas,May,7.91,multi-peak-directional
LA Basin -> Dallas,Jun,9.12,multi-peak-directional
LA Basin -> Dallas,Jul,4.56,multi-peak-directional
LA Basin -> Dallas,Aug,6.57,multi-peak-directional
LA Basin -> Dallas,Sep,8.98,multi-peak-directional
LA Basin -> Dallas,Oct,10.32,multi-peak-directional
LA Basin -> Dallas,Nov,9.38,multi-peak-directional
LA Basin -> Dallas,Dec,9.25,multi-peak-directional
LA Basin -> Denver,Jan,10.0,multi-peak-directional
LA Basin -> Denver,Feb,9.08,multi-peak-directional
LA Basin -> Denver,Mar,10.71,multi-peak-directional
LA Basin -> Denver,Apr,6.89,multi-peak-directional
LA Basin -> Denver,May,6.48,multi-peak-directional
LA Basin -> Denver,Jun,6.53,multi-peak-directional
LA Basin -> Denver,Jul,9.44,multi-peak-directional
LA Basin -> Denver,Aug,10.61,multi-peak-directional
LA Basin -> Denver,Sep,6.84,multi-peak-directional
LA Basin -> Denver,Oct,6.94,multi-peak-directional
LA Basin -> Denver,Nov,6.94,multi-peak-directional
LA Basin -> Denver,Dec,9.54,multi-peak-directional
LA Basin -> Minneapolis,Jan,8.13,multi-peak-directional
LA Basin -> Minneapolis,Feb,10.53,multi-peak-directional
LA Basin -> Minneapolis,Mar,7.18,multi-peak-directional
LA Basin -> Minneapolis,Apr,6.22,multi-peak-directional
LA Basin -> Minneapolis,May,7.66,multi-peak-directional
LA Basin -> Minneapolis,Jun,8.61,multi-peak-directional
LA Basin -> Minneapolis,Jul,10.05,multi-peak-directional
LA Basin -> Minneapolis,Aug,10.53,multi-peak-directional
LA Basin -> Minneapolis,Sep,10.53,multi-peak-directional
LA Basin -> Minneapolis,Oct,11.48,multi-peak-directional
LA Basin -> Minneapolis,Nov,3.35,multi-peak-directional
LA Basin -> Minneapolis,Dec,5.74,multi-peak-directional
LA Basin -> Nashville,Jan,6.45,multi-peak-directional
LA Basin -> Nashville,Feb,8.06,multi-peak-directional
LA Basin -> Nashville,Mar,11.29,multi-peak-directional
LA Basin -> Nashville,Apr,9.68,multi-peak-directional
LA Basin -> Nashville,May,4.84,multi-peak-directional
LA Basin -> Nashville,Jun,3.23,multi-peak-directional
LA Basin -> Nashville,Jul,6.45,multi-peak-directional
LA Basin -> Nashville,Aug,9.68,multi-peak-directional
LA Basin -> Nashville,Sep,4.84,multi-peak-directional
LA Basin -> Nashville,Oct,20.97,multi-peak-directional
LA Basin -> Nashville,Nov,9.68,multi-peak-directional
LA Basin -> Nashville,Dec,4.84,multi-peak-directional
LA Basin -> San Antonio,Jan,4.49,multi-peak-directional
LA Basin -> San Antonio,Feb,4.78,multi-peak-directional
LA Basin -> San Antonio,Mar,10.11,multi-peak-directional
LA Basin -> San Antonio,Apr,10.67,multi-peak-directional
LA Basin -> San Antonio,May,8.99,multi-peak-directional
LA Basin -> San Antonio,Jun,10.67,multi-peak-directional
LA Basin -> San Antonio,Jul,8.15,multi-peak-directional
LA Basin -> San Antonio,Aug,7.02,multi-peak-directional
LA Basin -> San Antonio,Sep,7.58,multi-peak-directional
LA Basin -> San Antonio,Oct,9.27,multi-peak-directional
LA Basin -> San Antonio,Nov,9.83,multi-peak-directional
LA Basin -> San Antonio,Dec,8.43,multi-peak-directional
LA Basin -> Seattle,Jan,7.86,multi-peak-directional
LA Basin -> Seattle,Feb,7.18,multi-peak-directional
LA Basin -> Seattle,Mar,8.64,multi-peak-directional
LA Basin -> Seattle,Apr,7.38,multi-peak-directional
LA Basin -> Seattle,May,9.42,multi-peak-directional
LA Basin -> Seattle,Jun,8.25,multi-peak-directional
LA Basin -> Seattle,Jul,8.83,multi-peak-directional
LA Basin -> Seattle,Aug,10.0,multi-peak-directional
LA Basin -> Seattle,Sep,7.28,multi-peak-directional
LA Basin -> Seattle,Oct,9.32,multi-peak-directional
LA Basin -> Seattle,Nov,7.28,multi-peak-directional
LA Basin -> Seattle,Dec,8.54,multi-peak-directional
LA Basin -> St. Louis,Jan,8.41,multi-peak-directional
LA Basin -> St. Louis,Feb,9.01,multi-peak-directional
LA Basin -> St. Louis,Mar,9.01,multi-peak-directional
LA Basin -> St. Louis,Apr,7.51,multi-peak-directional
LA Basin -> St. Louis,May,10.81,multi-peak-directional
LA Basin -> St. Louis,Jun,6.01,multi-peak-directional
LA Basin -> St. Louis,Jul,5.41,multi-peak-directional
LA Basin -> St. Louis,Aug,7.21,multi-peak-directional
LA Basin -> St. Louis,Sep,10.51,multi-peak-directional
LA Basin -> St. Louis,Oct,11.11,multi-peak-directional
LA Basin -> St. Louis,Nov,9.01,multi-peak-directional
LA Basin -> St. Louis,Dec,6.01,multi-peak-directional
Minneapolis -> Denver,Jan,6.72,multi-peak-directional
Minneapolis -> Denver,Feb,7.54,multi-peak-directional
Minneapolis -> Denver,Mar,7.96,multi-peak-directional
Minneapolis -> Denver,Apr,6.31,multi-peak-directional
Minneapolis -> Denver,May,5.21,multi-peak-directional
Minneapolis -> Denver,Jun,9.19,multi-peak-directional
Minneapolis -> Denver,Jul,10.15,multi-peak-directional
Minneapolis -> Denver,Aug,13.58,multi-peak-directional
Minneapolis -> Denver,Sep,10.01,multi-peak-directional
Minneapolis -> Denver,Oct,8.23,multi-peak-directional
Minneapolis -> Denver,Nov,6.31,multi-peak-directional
Minneapolis -> Denver,Dec,8.78,multi-peak-directional
Minneapolis -> LA Basin,Jan,8.2,multi-peak-directional
Minneapolis -> LA Basin,Feb,12.02,multi-peak-directional
Minneapolis -> LA Basin,Mar,6.01,multi-peak-directional
Minneapolis -> LA Basin,Apr,4.92,multi-peak-directional
Minneapolis -> LA Basin,May,10.38,multi-peak-directional
Minneapolis -> LA Basin,Jun,7.1,multi-peak-directional
Minneapolis -> LA Basin,Jul,7.1,multi-peak-directional
Minneapolis -> LA Basin,Aug,4.92,multi-peak-directional
Minneapolis -> LA Basin,Sep,12.57,multi-peak-directional
Minneapolis -> LA Basin,Oct,12.02,multi-peak-directional
Minneapolis -> LA Basin,Nov,8.74,multi-peak-directional
Minneapolis -> LA Basin,Dec,6.01,multi-peak-directional
Minneapolis -> Nashville,Jan,5.21,multi-peak-directional
Minneapolis -> Nashville,Feb,3.12,multi-peak-directional
Minneapolis -> Nashville,Mar,8.33,multi-peak-directional
Minneapolis -> Nashville,Apr,7.29,multi-peak-directional
Minneapolis -> Nashville,May,9.38,multi-peak-directional
Minneapolis -> Nashville,Jun,11.46,multi-peak-directional
Minneapolis -> Nashville,Jul,9.38,multi-peak-directional
Minneapolis -> Nashville,Aug,7.29,multi-peak-directional
Minneapolis -> Nashville,Sep,9.38,multi-peak-directional
Minneapolis -> Nashville,Oct,9.38,multi-peak-directional
Minneapolis -> Nashville,Nov,8.33,multi-peak-directional
Minneapolis -> Nashville,Dec,11.46,multi-peak-directional
Minneapolis -> North Florida,Jan,4.1,multi-peak-directional
Minneapolis -> North Florida,Feb,7.38,multi-peak-directional
Minneapolis -> North Florida,Mar,9.84,multi-peak-directional
Minneapolis -> North Florida,Apr,9.84,multi-peak-directional
Minneapolis -> North Florida,May,4.1,multi-peak-directional
Minneapolis -> North Florida,Jun,9.84,multi-peak-directional
Minneapolis -> North Florida,Jul,7.38,multi-peak-directional
Minneapolis -> North Florida,Aug,10.66,multi-peak-directional
Minneapolis -> North Florida,Sep,4.92,multi-peak-directional
Minneapolis -> North Florida,Oct,9.02,multi-peak-directional
Minneapolis -> North Florida,Nov,6.56,multi-peak-directional
Minneapolis -> North Florida,Dec,16.39,multi-peak-directional
Minneapolis -> San Antonio,Jan,5.62,multi-peak-directional
Minneapolis -> San Antonio,Feb,7.87,multi-peak-directional
Minneapolis -> San Antonio,Mar,4.49,multi-peak-directional
Minneapolis -> San Antonio,Apr,13.48,multi-peak-directional
Minneapolis -> San Antonio,May,14.61,multi-peak-directional
Minneapolis -> San Antonio,Jun,5.62,multi-peak-directional
Minneapolis -> San Antonio,Jul,8.99,multi-peak-directional
Minneapolis -> San Antonio,Aug,8.99,multi-peak-directional
Minneapolis -> San Antonio,Sep,4.49,multi-peak-directional
Minneapolis -> San Antonio,Oct,7.87,multi-peak-directional
Minneapolis -> San Antonio,Nov,14.61,multi-peak-directional
Minneapolis -> San Antonio,Dec,3.37,multi-peak-directional
Nashville -> Chicago,Jan,4.0,multi-peak-directional
Nashville -> Chicago,Feb,10.0,multi-peak-directional
Nashville -> Chicago,Mar,12.0,multi-peak-directional
Nashville -> Chicago,Apr,4.0,multi-peak-directional
Nashville -> Chicago,May,2.0,multi-peak-directional
Nashville -> Chicago,Jun,2.0,multi-peak-directional
Nashville -> Chicago,Jul,12.0,multi-peak-directional
Nashville -> Chicago,Aug,6.0,multi-peak-directional
Nashville -> Chicago,Sep,16.0,multi-peak-directional
Nashville -> Chicago,Oct,6.0,multi-peak-directional
Nashville -> Chicago,Nov,18.0,multi-peak-directional
Nashville -> Chicago,Dec,8.0,multi-peak-directional
Nashville -> Dallas,Jan,9.32,multi-peak-directional
Nashville -> Dallas,Feb,6.82,multi-peak-directional
Nashville -> Dallas,Mar,7.05,multi-peak-directional
Nashville -> Dallas,Apr,7.5,multi-peak-directional
Nashville -> Dallas,May,11.36,multi-peak-directional
Nashville -> Dallas,Jun,5.0,multi-peak-directional
Nashville -> Dallas,Jul,7.95,multi-peak-directional
Nashville -> Dallas,Aug,7.5,multi-peak-directional
Nashville -> Dallas,Sep,8.64,multi-peak-directional
Nashville -> Dallas,Oct,10.45,multi-peak-directional
Nashville -> Dallas,Nov,10.45,multi-peak-directional
Nashville -> Dallas,Dec,7.95,multi-peak-directional
Nashville -> Denver,Jan,6.42,multi-peak-directional
Nashville -> Denver,Feb,8.68,multi-peak-directional
Nashville -> Denver,Mar,12.08,multi-peak-directional
Nashville -> Denver,Apr,9.43,multi-peak-directional
Nashville -> Denver,May,9.06,multi-peak-directional
Nashville -> Denver,Jun,8.68,multi-peak-directional
Nashville -> Denver,Jul,7.92,multi-peak-directional
Nashville -> Denver,Aug,8.68,multi-peak-directional
Nashville -> Denver,Sep,7.92,multi-peak-directional
Nashville -> Denver,Oct,8.3,multi-peak-directional
Nashville -> Denver,Nov,4.15,multi-peak-directional
Nashville -> Denver,Dec,8.68,multi-peak-directional
Nashville -> Houston,Jan,7.32,multi-peak-directional
Nashville -> Houston,Feb,5.85,multi-peak-directional
Nashville -> Houston,Mar,11.71,multi-peak-directional
Nashville -> Houston,Apr,11.22,multi-peak-directional
Nashville -> Houston,May,14.15,multi-peak-directional
Nashville -> Houston,Jun,5.85,multi-peak-directional
Nashville -> Houston,Jul,5.85,multi-peak-directional
Nashville -> Houston,Aug,6.34,multi-peak-directional
Nashville -> Houston,Sep,7.32,multi-peak-directional
Nashville -> Houston,Oct,9.76,multi-peak-directional
Nashville -> Houston,Nov,7.32,multi-peak-directional
Nashville -> Houston,Dec,7.32,multi-peak-directional
Nashville -> Minneapolis,Jan,7.98,multi-peak-directional
Nashville -> Minneapolis,Feb,4.91,multi-peak-directional
Nashville -> Minneapolis,Mar,9.2,multi-peak-directional
Nashville -> Minneapolis,Apr,7.36,multi-peak-directional
Nashville -> Minneapolis,May,10.43,multi-peak-directional
Nashville -> Minneapolis,Jun,6.13,multi-peak-directional
Nashville -> Minneapolis,Jul,6.13,multi-peak-directional
Nashville -> Minneapolis,Aug,10.43,multi-peak-directional
Nashville -> Minneapolis,Sep,8.59,multi-peak-directional
Nashville -> Minneapolis,Oct,9.2,multi-peak-directional
Nashville -> Minneapolis,Nov,12.27,multi-peak-directional
Nashville -> Minneapolis,Dec,7.36,multi-peak-directional
Nashville -> North Florida,Jan,6.84,multi-peak-directional
Nashville -> North Florida,Feb,6.84,multi-peak-directional
Nashville -> North Florida,Mar,11.05,multi-peak-directional
Nashville -> North Florida,Apr,10.0,multi-peak-directional
Nashville -> North Florida,May,13.68,multi-peak-directional
Nashville -> North Florida,Jun,7.89,multi-peak-directional
Nashville -> North Florida,Jul,7.89,multi-peak-directional
Nashville -> North Florida,Aug,5.26,multi-peak-directional
Nashville -> North Florida,Sep,5.26,multi-peak-directional
Nashville -> North Florida,Oct,6.32,multi-peak-directional
Nashville -> North Florida,Nov,7.89,multi-peak-directional
Nashville -> North Florida,Dec,11.05,multi-peak-directional
Nashville -> Philadelphia,Jan,1.27,multi-peak-directional
Nashville -> Philadelphia,Feb,5.06,multi-peak-directional
Nashville -> Philadelphia,Mar,7.59,multi-peak-directional
Nashville -> Philadelphia,Apr,12.66,multi-peak-directional
Nashville -> Philadelphia,May,16.46,multi-peak-directional
Nashville -> Philadelphia,Jun,7.59,multi-peak-directional
Nashville -> Philadelphia,Jul,6.33,multi-peak-directional
Nashville -> Philadelphia,Aug,8.86,multi-peak-directional
Nashville -> Philadelphia,Sep,11.39,multi-peak-directional
Nashville -> Philadelphia,Oct,10.13,multi-peak-directional
Nashville -> Philadelphia,Nov,5.06,multi-peak-directional
Nashville -> Philadelphia,Dec,7.59,multi-peak-directional
Nashville -> Phoenix Valley,Jan,7.02,multi-peak-directional
Nashville -> Phoenix Valley,Feb,5.26,multi-peak-directional
Nashville -> Phoenix Valley,Mar,10.53,multi-peak-directional
Nashville -> Phoenix Valley,Apr,12.28,multi-peak-directional
Nashville -> Phoenix Valley,May,17.54,multi-peak-directional
Nashville -> Phoenix Valley,Jun,5.26,multi-peak-directional
Nashville -> Phoenix Valley,Jul,7.02,multi-peak-directional
Nashville -> Phoenix Valley,Aug,1.75,multi-peak-directional
Nashville -> Phoenix Valley,Sep,1.75,multi-peak-directional
Nashville -> Phoenix Valley,Oct,22.81,multi-peak-directional
Nashville -> Phoenix Valley,Nov,5.26,multi-peak-directional
Nashville -> Phoenix Valley,Dec,3.51,multi-peak-directional
Nashville -> San Antonio,Jan,8.72,multi-peak-directional
Nashville -> San Antonio,Feb,6.4,multi-peak-directional
Nashville -> San Antonio,Mar,6.98,multi-peak-directional
Nashville -> San Antonio,Apr,13.37,multi-peak-directional
Nashville -> San Antonio,May,10.47,multi-peak-directional
Nashville -> San Antonio,Jun,4.07,multi-peak-directional
Nashville -> San Antonio,Jul,8.14,multi-peak-directional
Nashville -> San Antonio,Aug,8.72,multi-peak-directional
Nashville -> San Antonio,Sep,6.98,multi-peak-directional
Nashville -> San Antonio,Oct,6.98,multi-peak-directional
Nashville -> San Antonio,Nov,8.14,multi-peak-directional
Nashville -> San Antonio,Dec,11.05,multi-peak-directional
New York City -> Atlanta,Jan,6.5,multi-peak-directional
New York City -> Atlanta,Feb,6.64,multi-peak-directional
New York City -> Atlanta,Mar,8.47,multi-peak-directional
New York City -> Atlanta,Apr,10.45,multi-peak-directional
New York City -> Atlanta,May,9.6,multi-peak-directional
New York City -> Atlanta,Jun,7.2,multi-peak-directional
New York City -> Atlanta,Jul,5.37,multi-peak-directional
New York City -> Atlanta,Aug,5.37,multi-peak-directional
New York City -> Atlanta,Sep,8.9,multi-peak-directional
New York City -> Atlanta,Oct,10.73,multi-peak-directional
New York City -> Atlanta,Nov,10.73,multi-peak-directional
New York City -> Atlanta,Dec,10.03,multi-peak-directional
New York City -> Charlotte,Jan,5.67,multi-peak-directional
New York City -> Charlotte,Feb,6.72,multi-peak-directional
New York City -> Charlotte,Mar,6.72,multi-peak-directional
New York City -> Charlotte,Apr,8.21,multi-peak-directional
New York City -> Charlotte,May,9.7,multi-peak-directional
New York City -> Charlotte,Jun,10.0,multi-peak-directional
New York City -> Charlotte,Jul,6.12,multi-peak-directional
New York City -> Charlotte,Aug,5.97,multi-peak-directional
New York City -> Charlotte,Sep,9.4,multi-peak-directional
New York City -> Charlotte,Oct,11.19,multi-peak-directional
New York City -> Charlotte,Nov,10.9,multi-peak-directional
New York City -> Charlotte,Dec,9.4,multi-peak-directional
New York City -> Denver,Jan,5.0,multi-peak-directional
New York City -> Denver,Feb,3.75,multi-peak-directional
New York City -> Denver,Mar,13.75,multi-peak-directional
New York City -> Denver,Apr,6.25,multi-peak-directional
New York City -> Denver,May,8.75,multi-peak-directional
New York City -> Denver,Jun,10.0,multi-peak-directional
New York City -> Denver,Jul,7.5,multi-peak-directional
New York City -> Denver,Aug,6.25,multi-peak-directional
New York City -> Denver,Sep,10.0,multi-peak-directional
New York City -> Denver,Oct,12.5,multi-peak-directional
New York City -> Denver,Nov,7.5,multi-peak-directional
New York City -> Denver,Dec,8.75,multi-peak-directional
New York City -> Detroit,Jan,7.32,multi-peak-directional
New York City -> Detroit,Feb,5.35,multi-peak-directional
New York City -> Detroit,Mar,5.07,multi-peak-directional
New York City -> Detroit,Apr,9.3,multi-peak-directional
New York City -> Detroit,May,7.61,multi-peak-directional
New York City -> Detroit,Jun,9.3,multi-peak-directional
New York City -> Detroit,Jul,8.17,multi-peak-directional
New York City -> Detroit,Aug,9.01,multi-peak-directional
New York City -> Detroit,Sep,9.86,multi-peak-directional
New York City -> Detroit,Oct,8.45,multi-peak-directional
New York City -> Detroit,Nov,10.99,multi-peak-directional
New York City -> Detroit,Dec,9.58,multi-peak-directional
New York City -> Minneapolis,Jan,6.55,multi-peak-directional
New York City -> Minneapolis,Feb,7.24,multi-peak-directional
New York City -> Minneapolis,Mar,6.9,multi-peak-directional
New York City -> Minneapolis,Apr,5.52,multi-peak-directional
New York City -> Minneapolis,May,12.41,multi-peak-directional
New York City -> Minneapolis,Jun,9.31,multi-peak-directional
New York City -> Minneapolis,Jul,8.28,multi-peak-directional
New York City -> Minneapolis,Aug,9.66,multi-peak-directional
New York City -> Minneapolis,Sep,9.31,multi-peak-directional
New York City -> Minneapolis,Oct,8.28,multi-peak-directional
New York City -> Minneapolis,Nov,8.28,multi-peak-directional
New York City -> Minneapolis,Dec,8.28,multi-peak-directional
New York City -> Nashville,Jan,3.9,multi-peak-directional
New York City -> Nashville,Feb,7.8,multi-peak-directional
New York City -> Nashville,Mar,8.26,multi-peak-directional
New York City -> Nashville,Apr,8.94,multi-peak-directional
New York City -> Nashville,May,12.39,multi-peak-directional
New York City -> Nashville,Jun,8.03,multi-peak-directional
New York City -> Nashville,Jul,4.13,multi-peak-directional
New York City -> Nashville,Aug,8.94,multi-peak-directional
New York City -> Nashville,Sep,8.49,multi-peak-directional
New York City -> Nashville,Oct,9.63,multi-peak-directional
New York City -> Nashville,Nov,8.26,multi-peak-directional
New York City -> Nashville,Dec,11.24,multi-peak-directional
New York City -> North Florida,Jan,9.49,multi-peak-directional
New York City -> North Florida,Feb,5.97,multi-peak-directional
New York City -> North Florida,Mar,9.49,multi-peak-directional
New York City -> North Florida,Apr,11.49,multi-peak-directional
New York City -> North Florida,May,9.95,multi-peak-directional
New York City -> North Florida,Jun,8.42,multi-peak-directional
New York City -> North Florida,Jul,5.21,multi-peak-directional
New York City -> North Florida,Aug,4.29,multi-peak-directional
New York City -> North Florida,Sep,8.27,multi-peak-directional
New York City -> North Florida,Oct,8.12,multi-peak-directional
New York City -> North Florida,Nov,8.27,multi-peak-directional
New York City -> North Florida,Dec,11.03,multi-peak-directional
North Florida -> Boston,Jan,6.99,multi-peak-directional
North Florida -> Boston,Feb,8.82,multi-peak-directional
North Florida -> Boston,Mar,7.72,multi-peak-directional
North Florida -> Boston,Apr,7.35,multi-peak-directional
North Florida -> Boston,May,12.5,multi-peak-directional
North Florida -> Boston,Jun,8.09,multi-peak-directional
North Florida -> Boston,Jul,9.19,multi-peak-directional
North Florida -> Boston,Aug,5.51,multi-peak-directional
North Florida -> Boston,Sep,11.03,multi-peak-directional
North Florida -> Boston,Oct,11.03,multi-peak-directional
North Florida -> Boston,Nov,5.88,multi-peak-directional
North Florida -> Boston,Dec,5.88,multi-peak-directional
North Florida -> Chicago,Jan,8.52,multi-peak-directional
North Florida -> Chicago,Feb,7.48,multi-peak-directional
North Florida -> Chicago,Mar,8.73,multi-peak-directional
North Florida -> Chicago,Apr,9.36,multi-peak-directional
North Florida -> Chicago,May,10.6,multi-peak-directional
North Florida -> Chicago,Jun,6.65,multi-peak-directional
North Florida -> Chicago,Jul,4.37,multi-peak-directional
North Florida -> Chicago,Aug,7.48,multi-peak-directional
North Florida -> Chicago,Sep,5.61,multi-peak-directional
North Florida -> Chicago,Oct,11.64,multi-peak-directional
North Florida -> Chicago,Nov,9.56,multi-peak-directional
North Florida -> Chicago,Dec,9.98,multi-peak-directional
North Florida -> Dallas,Jan,9.72,multi-peak-directional
North Florida -> Dallas,Feb,6.94,multi-peak-directional
North Florida -> Dallas,Mar,11.63,multi-peak-directional
North Florida -> Dallas,Apr,8.68,multi-peak-directional
North Florida -> Dallas,May,8.51,multi-peak-directional
North Florida -> Dallas,Jun,9.03,multi-peak-directional
North Florida -> Dallas,Jul,7.12,multi-peak-directional
North Florida -> Dallas,Aug,6.08,multi-peak-directional
North Florida -> Dallas,Sep,7.29,multi-peak-directional
North Florida -> Dallas,Oct,8.33,multi-peak-directional
North Florida -> Dallas,Nov,5.73,multi-peak-directional
North Florida -> Dallas,Dec,10.94,multi-peak-directional
North Florida -> Detroit,Jan,6.43,multi-peak-directional
North Florida -> Detroit,Feb,8.43,multi-peak-directional
North Florida -> Detroit,Mar,9.24,multi-peak-directional
North Florida -> Detroit,Apr,9.64,multi-peak-directional
North Florida -> Detroit,May,10.44,multi-peak-directional
North Florida -> Detroit,Jun,11.24,multi-peak-directional
North Florida -> Detroit,Jul,5.62,multi-peak-directional
North Florida -> Detroit,Aug,6.02,multi-peak-directional
North Florida -> Detroit,Sep,6.43,multi-peak-directional
North Florida -> Detroit,Oct,10.04,multi-peak-directional
North Florida -> Detroit,Nov,7.63,multi-peak-directional
North Florida -> Detroit,Dec,8.84,multi-peak-directional
North Florida -> Minneapolis,Jan,7.22,multi-peak-directional
North Florida -> Minneapolis,Feb,14.43,multi-peak-directional
North Florida -> Minneapolis,Mar,11.34,multi-peak-directional
North Florida -> Minneapolis,Apr,9.28,multi-peak-directional
North Florida -> Minneapolis,May,8.25,multi-peak-directional
North Florida -> Minneapolis,Jun,12.37,multi-peak-directional
North Florida -> Minneapolis,Jul,7.22,multi-peak-directional
North Florida -> Minneapolis,Aug,5.15,multi-peak-directional
North Florida -> Minneapolis,Sep,5.15,multi-peak-directional
North Florida -> Minneapolis,Oct,7.22,multi-peak-directional
North Florida -> Minneapolis,Nov,5.15,multi-peak-directional
North Florida -> Minneapolis,Dec,7.22,multi-peak-directional
North Florida -> New York City,Jan,8.07,multi-peak-directional
North Florida -> New York City,Feb,6.68,multi-peak-directional
North Florida -> New York City,Mar,9.01,multi-peak-directional
North Florida -> New York City,Apr,9.47,multi-peak-directional
North Florida -> New York City,May,10.87,multi-peak-directional
North Florida -> New York City,Jun,6.52,multi-peak-directional
North Florida -> New York City,Jul,5.43,multi-peak-directional
North Florida -> New York City,Aug,4.81,multi-peak-directional
North Florida -> New York City,Sep,7.14,multi-peak-directional
North Florida -> New York City,Oct,10.4,multi-peak-directional
North Florida -> New York City,Nov,9.94,multi-peak-directional
North Florida -> New York City,Dec,11.65,multi-peak-directional
North Florida -> Philadelphia,Jan,10.3,multi-peak-directional
North Florida -> Philadelphia,Feb,7.88,multi-peak-directional
North Florida -> Philadelphia,Mar,5.45,multi-peak-directional
North Florida -> Philadelphia,Apr,7.88,multi-peak-directional
North Florida -> Philadelphia,May,10.3,multi-peak-directional
North Florida -> Philadelphia,Jun,8.48,multi-peak-directional
North Florida -> Philadelphia,Jul,4.85,multi-peak-directional
North Florida -> Philadelphia,Aug,7.27,multi-peak-directional
North Florida -> Philadelphia,Sep,7.27,multi-peak-directional
North Florida -> Philadelphia,Oct,11.52,multi-peak-directional
North Florida -> Philadelphia,Nov,9.09,multi-peak-directional
North Florida -> Philadelphia,Dec,9.7,multi-peak-directional
North Florida -> Pittsburgh,Jan,6.58,multi-peak-directional
North Florida -> Pittsburgh,Feb,8.77,multi-peak-directional
North Florida -> Pittsburgh,Mar,7.46,multi-peak-directional
North Florida -> Pittsburgh,Apr,8.33,multi-peak-directional
North Florida -> Pittsburgh,May,7.89,multi-peak-directional
North Florida -> Pittsburgh,Jun,6.14,multi-peak-directional
North Florida -> Pittsburgh,Jul,6.58,multi-peak-directional
North Florida -> Pittsburgh,Aug,8.33,multi-peak-directional
North Florida -> Pittsburgh,Sep,6.14,multi-peak-directional
North Florida -> Pittsburgh,Oct,10.96,multi-peak-directional
North Florida -> Pittsburgh,Nov,11.84,multi-peak-directional
North Florida -> Pittsburgh,Dec,10.96,multi-peak-directional
North Florida -> St. Louis,Jan,5.74,multi-peak-directional
North Florida -> St. Louis,Feb,8.88,multi-peak-directional
North Florida -> St. Louis,Mar,8.09,multi-peak-directional
North Florida -> St. Louis,Apr,9.66,multi-peak-directional
North Florida -> St. Louis,May,8.62,multi-peak-directional
North Florida -> St. Louis,Jun,8.62,multi-peak-directional
North Florida -> St. Louis,Jul,5.74,multi-peak-directional
North Florida -> St. Louis,Aug,4.7,multi-peak-directional
North Florida -> St. Louis,Sep,8.88,multi-peak-directional
North Florida -> St. Louis,Oct,9.66,multi-peak-directional
North Florida -> St. Louis,Nov,11.49,multi-peak-directional
North Florida -> St. Louis,Dec,9.92,multi-peak-directional
Philadelphia -> Atlanta,Jan,7.05,multi-peak-directional
Philadelphia -> Atlanta,Feb,2.56,multi-peak-directional
Philadelphia -> Atlanta,Mar,6.41,multi-peak-directional
Philadelphia -> Atlanta,Apr,16.03,multi-peak-directional
Philadelphia -> Atlanta,May,8.97,multi-peak-directional
Philadelphia -> Atlanta,Jun,12.82,multi-peak-directional
Philadelphia -> Atlanta,Jul,7.69,multi-peak-directional
Philadelphia -> Atlanta,Aug,3.21,multi-peak-directional
Philadelphia -> Atlanta,Sep,9.62,multi-peak-directional
Philadelphia -> Atlanta,Oct,10.9,multi-peak-directional
Philadelphia -> Atlanta,Nov,8.97,multi-peak-directional
Philadelphia -> Atlanta,Dec,5.77,multi-peak-directional
Philadelphia -> Chicago,Jan,5.79,multi-peak-directional
Philadelphia -> Chicago,Feb,4.25,multi-peak-directional
Philadelphia -> Chicago,Mar,8.11,multi-peak-directional
Philadelphia -> Chicago,Apr,8.49,multi-peak-directional
Philadelphia -> Chicago,May,7.34,multi-peak-directional
Philadelphia -> Chicago,Jun,11.2,multi-peak-directional
Philadelphia -> Chicago,Jul,5.79,multi-peak-directional
Philadelphia -> Chicago,Aug,9.65,multi-peak-directional
Philadelphia -> Chicago,Sep,10.81,multi-peak-directional
